160.0,120.0
161.0,120.0
161.0,120.0
162.0,120.0
163.0,120.0
165.0,120.0
167.0,120.0
170.0,120.0
173.0,120.0
178.0,120.0
183.0,120.0
190.0,120.0
195.0,120.0
203.0,120.0
207.0,121.0
212.0,121.0
216.0,122.0
219.0,122.0
221.0,122.0
222.0,122.0
220.0,122.0
217.0,122.0
209.0,121.0
202.0,120.0
192.0,120.0
182.0,120.0
172.0,120.0
162.0,121.0
153.0,121.0
143.0,121.0
136.0,121.0
126.0,122.0
118.0,122.0
111.0,122.0
101.0,128.0
95.0,128.0
90.0,129.0
86.0,129.0
83.0,130.0
82.0,130.0
82.0,130.0
82.0,130.0
85.0,129.0
88.0,128.0
100.0,123.0
108.0,122.0
116.0,121.0
137.0,119.0
147.0,119.0
168.0,119.0
179.0,119.0
189.0,120.0
208.0,121.0
216.0,122.0
226.0,123.0
229.0,123.0
232.0,124.0
232.0,124.0
231.0,124.0
160.0,120.0
161.0,120.0
161.0,120.0
161.0,120.0
161.0,122.0
161.0,122.0
161.0,122.0
160.0,122.0
158.0,122.0
156.0,122.0
153.0,122.0
150.0,122.0
146.0,122.0
143.0,122.0
141.0,122.0
137.0,122.0
137.0,122.0
132.0,122.0
132.0,122.0
131.0,122.0
129.0,122.0
128.0,122.0
128.0,122.0
129.0,122.0
130.0,122.0
131.0,122.0
132.0,122.0
137.0,122.0
142.0,122.0
146.0,122.0
153.0,122.0
162.0,120.0
171.0,121.0
175.0,121.0
180.0,121.0
183.0,121.0
187.0,121.0
189.0,121.0
193.0,120.0
196.0,120.0
200.0,120.0
203.0,120.0
203.0,120.0
204.0,120.0
204.0,120.0
204.0,120.0
204.0,120.0
204.0,120.0
205.0,120.0
205.0,120.0
204.0,119.0
204.0,119.0
202.0,119.0
201.0,119.0
199.0,120.0
197.0,120.0
193.0,121.0
190.0,121.0
187.0,121.0
181.0,121.0
177.0,121.0
169.0,122.0
164.0,122.0
155.0,122.0
146.0,122.0
142.0,122.0
132.0,129.0
127.0,130.0
126.0,131.0
121.0,129.0
121.0,129.0
121.0,130.0
122.0,132.0
122.0,133.0
124.0,133.0
125.0,133.0
126.0,133.0
127.0,133.0
129.0,132.0
131.0,133.0
132.0,131.0
132.0,131.0
132.0,130.0
131.0,129.0
127.0,129.0
126.0,131.0
126.0,133.0
126.0,133.0
126.0,132.0
128.0,132.0
130.0,132.0
131.0,132.0
132.0,132.0
132.0,132.0
132.0,132.0
132.0,132.0
132.0,132.0
136.0,132.0
136.0,132.0
136.0,132.0
136.0,132.0
137.0,132.0
137.0,132.0
137.0,132.0
137.0,132.0
137.0,132.0
136.0,131.0
136.0,131.0
137.0,130.0
137.0,130.0
137.0,130.0
137.0,130.0
137.0,130.0
